Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2200,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,21-290,2003,6.1,323,295,28,7,2,2,26,12,8,7,0,0,260,0,5,Matches
2201,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25-338,1999,12.3,686,676,7,4,2,1,6,3,0,0,0,0,598,3,6,Matches
2202,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,24-112,2000,8.0,211,206,3,0,0,3,11,2,0,0,0,0,135,2,7,Matches
2203,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27-359,1997,11.1,507,495,11,8,0,3,4,0,2,0,0,0,444,1,5,Matches
2204,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22-210,2002,11.3,636,618,17,13,0,0,0,0,0,0,0,0,577,1,1,Matches
2205,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22-210,2002,1.0,38,31,6,0,0,1,0,0,0,0,0,0,34,1,0,Matches
2206,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,24-174,2000,6.6,444,384,58,11,1,1,9,47,0,0,0,0,382,2,9,Matches
2207,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31-311,1993,6.1,356,299,56,2,2,1,24,44,10,5,3,0,292,1,8,Matches
2208,Anton Stach,de GER,"DF,MF",Hoffenheim,de Bundesliga,26-076,1998,17.0,1004,982,20,17,3,5,18,1,0,0,0,0,838,2,17,Matches
2209,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28-083,1996,13.4,564,548,13,12,3,2,18,1,0,0,0,0,434,3,16,Matches
2210,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24-303,2000,0.6,30,27,3,0,0,0,1,3,0,0,0,0,27,0,0,Matches
2211,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,22-340,2002,15.0,507,405,101,27,0,1,0,0,0,0,0,0,368,1,0,Matches
2212,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,22-067,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2213,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29-243,1995,17.1,1033,1016,17,11,0,2,0,0,0,0,0,0,958,0,2,Matches
2214,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29-291,1995,11.9,646,617,28,20,0,2,1,7,0,0,0,0,553,1,4,Matches
2215,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,20-063,2004,9.9,222,195,26,0,1,0,8,0,0,0,0,0,161,1,10,Matches
2216,Jason Steele,eng ENG,GK,Brighton,eng Premier League,34-165,1990,2.0,112,104,8,6,0,0,0,0,0,0,0,0,101,0,0,Matches
2217,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,20-154,2004,5.3,106,98,4,0,0,0,2,0,0,0,0,0,55,4,6,Matches
2218,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28-316,1996,1.5,105,88,17,1,0,1,8,14,2,1,0,0,86,0,1,Matches
2219,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,31-003,1994,8.8,619,585,34,16,0,1,0,10,0,0,0,0,576,0,2,Matches
2220,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22-333,2002,2.3,160,128,31,3,1,0,2,28,0,0,0,0,127,1,6,Matches
2221,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,30-053,1994,2.4,92,91,0,0,0,0,6,0,0,0,0,0,71,1,2,Matches
2222,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17-247,2007,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2223,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21-295,2003,0.0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,Matches
2224,Ross Stewart,sct SCO,"FW,MF",Southampton,eng Premier League,28-203,1996,1.5,45,44,1,1,0,0,0,0,0,0,0,0,36,0,1,Matches
2225,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23-301,2001,18.3,1538,1440,93,42,10,5,48,5,24,14,5,0,1343,5,10,Matches
2226,Kevin Stöger,at AUT,"MF,FW",Gladbach,de Bundesliga,31-156,1993,10.1,701,583,113,37,7,10,78,13,52,16,26,0,536,5,16,Matches
2227,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,31-086,1993,7.8,214,204,9,0,6,1,13,0,0,0,0,0,132,1,13,Matches
2228,Petar Stojanović,si SVN,MF,Empoli,it Serie A,29-115,1995,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2229,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,24-042,2000,6.0,224,168,56,23,0,0,0,0,0,0,0,0,152,0,0,Matches
2230,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30-247,1994,4.1,281,273,8,6,0,1,0,0,0,0,0,0,253,0,2,Matches
2231,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24-359,2000,20.4,294,284,10,0,0,1,4,0,0,0,0,0,182,0,11,Matches
2232,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27-287,1997,17.9,711,641,65,17,6,8,69,1,44,14,14,0,539,5,26,Matches
2233,Cristhian Stuani,uy URU,FW,Girona,es La Liga,38-110,1986,4.0,54,50,4,0,0,0,1,0,0,0,0,0,37,0,1,Matches
2234,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31-318,1993,16.8,854,761,93,41,1,6,0,25,0,0,0,0,736,0,9,Matches
2235,Denis Suárez,es ESP,MF,Villarreal,es La Liga,31-024,1994,3.7,131,113,15,4,0,4,15,3,7,2,3,0,93,3,5,Matches
2236,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,27-174,1997,12.1,627,510,117,20,3,3,46,87,10,7,2,0,492,0,14,Matches
2237,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,22-144,2002,13.0,558,545,8,4,3,5,10,1,0,0,0,0,461,5,9,Matches
2238,Yukinari Sugawara,jp JPN,DF,Southampton,eng Premier League,24-216,2000,12.8,703,607,95,15,0,6,57,71,9,4,5,0,568,1,19,Matches
2239,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,29-149,1995,5.4,460,436,23,11,0,2,0,0,0,0,0,0,435,1,0,Matches
2240,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21-253,2003,0.3,20,20,0,0,0,0,0,0,0,0,0,0,18,0,0,Matches
2241,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22-350,2002,3.2,92,90,2,0,0,1,6,2,0,0,0,0,78,0,1,Matches
2242,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,23-092,2001,8.7,254,241,13,2,3,0,21,2,8,6,0,0,194,0,13,Matches
2243,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22-237,2002,14.1,339,283,54,18,1,7,34,9,16,7,6,0,255,2,8,Matches
2244,Suso,es ESP,"FW,MF",Sevilla,es La Liga,31-072,1993,1.6,94,78,14,2,1,1,13,3,9,6,2,0,73,2,1,Matches
2245,Zion Suzuki,jp JPN,GK,Parma,it Serie A,22-162,2002,20.8,851,660,190,74,0,1,0,0,0,0,0,0,573,1,1,Matches
2246,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26-025,1999,6.6,130,123,7,2,0,0,7,1,2,2,0,0,93,0,2,Matches
2247,Marin Šverko,hr CRO,DF,Venezia,it Serie A,26-361,1998,11.6,581,456,122,33,2,2,2,63,0,0,0,0,479,3,10,Matches
2248,Mile Svilar,rs SRB,GK,Roma,it Serie A,25-156,1999,22.0,838,688,149,35,0,1,0,0,0,0,0,0,665,1,0,Matches
2249,Michael Svoboda,at AUT,DF,Venezia,it Serie A,26-107,1998,14.6,829,749,77,47,3,0,2,4,0,0,0,0,703,3,8,Matches
2250,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20-364,2004,8.7,220,217,2,0,2,0,14,2,0,0,0,0,153,1,12,Matches
2251,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,22-036,2002,7.2,447,392,55,18,0,1,0,11,0,0,0,0,390,0,5,Matches
2252,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,31-029,1994,10.1,447,381,66,6,2,2,23,60,0,0,0,0,342,0,13,Matches
2253,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30-316,1994,9.3,130,118,10,0,0,1,7,1,0,0,0,0,81,2,4,Matches
2254,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,34-287,1990,1.0,41,39,2,0,0,0,0,0,0,0,0,0,38,0,0,Matches
2255,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,29-128,1995,10.9,193,183,10,1,0,0,13,0,6,6,0,0,143,0,12,Matches
2256,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,24-097,2000,15.2,801,729,71,14,2,9,25,22,9,7,1,0,684,1,12,Matches
2257,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-056,1995,8.7,193,187,4,0,1,0,2,0,0,0,0,0,122,2,2,Matches
2258,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27-234,1997,11.4,281,263,17,2,1,1,14,10,1,0,0,0,216,1,13,Matches
2259,Haris Tabakovic,ba BIH,"FW,MF",Hoffenheim,de Bundesliga,30-224,1994,3.8,86,84,1,0,0,0,2,0,0,0,0,0,56,1,1,Matches
2260,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,32-152,1992,10.4,723,641,81,16,0,1,20,65,0,0,0,0,624,1,13,Matches
2261,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,28-354,1996,18.0,1339,1310,29,19,2,3,6,4,0,0,0,0,1256,0,3,Matches
2262,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,30-361,1994,5.5,237,227,10,8,0,0,9,2,0,0,0,0,201,0,5,Matches
2263,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29-186,1995,12.1,532,515,15,11,3,9,10,4,0,0,0,0,400,2,15,Matches
2264,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25-363,1999,18.9,1357,1267,90,32,1,6,6,48,0,0,0,0,1187,0,9,Matches
2265,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32-283,1992,2.6,224,214,9,8,1,3,2,1,0,0,0,0,189,1,0,Matches
2266,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32-196,1992,4.8,137,130,4,1,4,0,1,1,0,0,0,0,111,3,5,Matches
2267,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,29-134,1995,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2268,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22-255,2002,11.0,437,419,13,9,5,5,16,2,2,0,0,0,348,5,10,Matches
2269,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-072,1992,21.9,857,813,38,28,0,9,0,0,0,0,0,0,695,6,10,Matches
2270,César Tárrega,es ESP,DF,Valencia,es La Liga,22-339,2002,17.6,792,763,26,24,0,5,0,0,0,0,0,0,623,3,9,Matches
2271,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-004,2000,13.6,701,558,142,30,2,3,82,104,8,3,4,0,550,1,17,Matches
2272,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25-314,1999,12.8,513,431,79,21,3,4,71,11,35,27,2,0,370,3,14,Matches
2273,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,31-134,1993,3.0,177,146,30,7,0,0,9,21,2,1,1,0,154,1,3,Matches
2274,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26-221,1998,4.5,236,230,6,2,2,2,5,0,3,3,0,0,196,0,2,Matches
2275,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,21-144,2003,4.8,174,159,15,0,0,2,25,2,12,10,1,0,123,0,5,Matches
2276,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,23-138,2001,19.2,658,552,103,7,1,6,60,96,0,0,0,0,504,3,20,Matches
2277,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,22-068,2002,14.7,718,570,145,18,0,0,53,127,0,0,0,0,545,3,19,Matches
2278,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,25-003,2000,15.2,1098,1055,42,31,0,7,4,3,0,0,0,0,1020,1,9,Matches
2279,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28-194,1996,11.8,515,398,115,25,1,2,93,48,42,12,24,0,368,2,13,Matches
2280,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,20-293,2004,0.5,26,26,0,0,0,0,1,0,0,0,0,0,20,0,0,Matches
2281,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,19-278,2005,2.8,128,118,10,3,0,1,5,4,2,0,0,0,108,0,2,Matches
2282,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25-209,1999,6.8,165,157,7,1,2,0,8,4,0,0,0,0,124,1,11,Matches
2283,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28-344,1996,17.3,653,480,171,7,0,2,38,161,0,0,0,0,463,2,19,Matches
2284,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24-243,2000,14.5,258,228,29,0,2,2,8,5,0,0,0,0,179,1,17,Matches
2285,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32-275,1992,5.5,203,176,27,10,0,0,0,0,0,0,0,0,186,0,0,Matches
2286,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,21-357,2003,5.6,239,201,38,7,1,1,3,31,0,0,0,0,213,0,2,Matches
2287,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34-328,1990,3.0,89,75,14,3,0,0,0,0,0,0,0,0,70,0,0,Matches
2288,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,24-104,2000,1.5,79,77,2,1,1,2,5,0,0,0,0,0,64,0,2,Matches
2289,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27-332,1997,6.5,199,185,10,0,2,0,5,0,2,1,0,0,163,4,6,Matches
2290,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,23-128,2001,3.4,193,185,8,3,0,3,8,0,5,3,2,0,168,0,1,Matches
2291,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29-113,1995,14.0,706,585,118,3,1,2,19,115,0,0,0,0,576,3,19,Matches
2292,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,31-122,1993,6.0,442,381,58,21,1,7,35,8,19,13,4,0,349,3,10,Matches
